Date,adx_signal,macd_signal,ma30_200_signal,ma50_200_signal,ma30_50_signal,cdc_signal,sar_signal,roc_signal,obv_signal,rsi_signal,bb_signal,wpr_signal,stoch_signal,cci_signal,atr_signal,close_price,adj_close_price
2018-03-06,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,6.849999904632568,5.2595696449279785
2018-03-07,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.849999904632568,5.2595696449279785
2018-03-08,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.849999904632568,5.2595696449279785
2018-03-09,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,6.849999904632568,5.2595696449279785
2018-03-12,0,0,0,0,0,0.0,0,-1,0,0,0,0,0,0,0,6.800000190734863,5.221179008483887
2018-03-13,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.849999904632568,5.2595696449279785
2018-03-14,0,0,0,0,0,0.5,0,1,1,0,0,0,0,0,0,6.900000095367432,5.297961235046387
2018-03-15,0,-1,0,0,0,-1.0,0,-1,-1,0,0,0,0,0,1,6.550000190734863,5.218292236328125
2018-03-16,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,6.550000190734863,5.218292236328125
2018-03-19,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.5,5.178458213806152
2018-03-20,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,6.550000190734863,5.218292236328125
2018-03-21,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.2581257820129395
2018-03-22,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.2581257820129395
2018-03-23,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.2581257820129395
2018-03-26,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.699999809265137,5.337794780731201
2018-03-27,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,6.75,5.377629280090332
2018-03-28,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,6.599999904632568,5.2581257820129395
2018-03-29,0,0,0,0,0,-1.0,-1,0,-1,0,0,0,0,0,0,6.550000190734863,5.218292236328125
2018-03-30,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,6.650000095367432,5.2979607582092285
2018-04-02,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,6.699999809265137,5.337794780731201
2018-04-03,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.650000095367432,5.2979607582092285
2018-04-04,0,0,0,0,0,-1.0,0,-1,0,0,0,0,0,0,0,6.550000190734863,5.218292236328125
2018-04-05,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.2581257820129395
2018-04-09,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.2581257820129395
2018-04-10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.2581257820129395
2018-04-11,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.2581257820129395
2018-04-12,0,0,0,0,0,0.0,0,0,0,0,0,0,-1,0,-1,6.599999904632568,5.2581257820129395
2018-04-17,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,6.599999904632568,5.2581257820129395
2018-04-18,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,6.650000095367432,5.2979607582092285
2018-04-19,0,0,0,0,0,0.0,1,-1,0,0,0,0,0,0,0,6.599999904632568,5.2581257820129395
2018-04-20,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.2581257820129395
2018-04-23,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,6.599999904632568,5.2581257820129395
2018-04-24,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.2581257820129395
2018-04-25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.2581257820129395
2018-04-26,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,6.599999904632568,5.2581257820129395
2018-04-27,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,6.650000095367432,5.2979607582092285
2018-04-30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.650000095367432,5.2979607582092285
2018-05-02,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.650000095367432,5.2979607582092285
2018-05-03,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.650000095367432,5.2979607582092285
2018-05-04,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.2581257820129395
