,ma30_50_signal,ma30_200_signal,ma50_200_signal,Obv_signal,sma100_signal,macd_signal,adx_signal,stoch_signal,roc_signal,rsi_signal,cci_signal,atr_signal,wpr_signal,bb_signal,Close
234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.14999389648438
235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.8699951171875
236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.4600067138672
237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133.6300048828125
238,0,0,0,0,1,0,0,1,0,0,0,0,0,0,133.88999938964844
239,0,0,0,0,1,0,0,0,-1,0,1,0,1,0,127.72000122070312
240,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,126.44999694824219
241,0,0,0,0,1,0,0,0,0,1,0,0,0,0,124.83999633789062
242,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129.27000427246094
243,0,0,0,0,1,0,0,0,1,0,0,0,0,0,134.32000732421875
244,0,0,0,1,1,0,0,-1,-1,0,0,0,0,0,134.3300018310547
245,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,134.8000030517578
246,0,0,0,0,1,0,0,0,1,0,0,0,0,0,136.75999450683594
247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.72999572753906
248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.27000427246094
249,0,0,0,0,1,0,0,1,0,0,0,0,0,0,135.30999755859375
250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134.1999969482422
251,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,132.25
252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132.08999633789062
253,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,127.8499984741211
254,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,124.41000366210938
255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126.62000274658203
256,0,0,0,1,1,0,0,0,0,0,0,0,0,0,128.8699951171875
257,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,127.68000030517578
258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126.37999725341797
259,0,0,0,1,1,0,0,0,0,0,0,0,0,0,127.30000305175781
260,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,124.97000122070312
261,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,122.86000061035156
262,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,124.66000366210938
263,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,125.16000366210938
264,0,0,0,1,1,0,0,-1,1,0,0,0,0,0,126.33999633789062
265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.22999572753906
266,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,129.47999572753906
267,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.77999877929688
268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129.00999450683594
269,0,0,0,-1,1,0,0,0,-1,0,0,0,0,0,126.38999938964844
270,0,0,0,1,1,0,0,0,1,0,0,0,0,0,128.25999450683594
271,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,124.94000244140625
272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,128.75999450683594
273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132.52000427246094
274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131.8800048828125
275,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,132.47999572753906
276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134.7899932861328
277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134.69000244140625
278,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136.1699981689453
279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136.24000549316406
280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,137.57000732421875
281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,137.80999755859375
282,0,0,0,0,1,0,0,0,0,0,0,0,0,0,137.52999877929688
283,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.86000061035156
284,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.85000610351562
285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136.1999969482422
286,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,134.75999450683594
287,1,0,0,0,1,1,0,0,1,0,0,0,0,1,135.47999572753906
288,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,135.32000732421875
289,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.33999633789062
290,0,0,0,0,1,0,0,0,0,0,1,0,1,0,133.6300048828125
291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134.89999389648438
292,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,134.47000122070312
293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133.6199951171875
294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134.41000366210938
295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132.97999572753906
296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134.13999938964844
