,ma30_50_signal,ma30_200_signal,ma50_200_signal,Obv_signal,sma100_signal,macd_signal,adx_signal,stoch_signal,roc_signal,rsi_signal,cci_signal,atr_signal,wpr_signal,bb_signal,Close
99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.47999954223633
100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.5099983215332
101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.83000183105469
102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.29999923706055
103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.08000183105469
104,0,0,0,0,1,0,0,0,0,0,0,0,0,1,62.869998931884766
105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.34000015258789
106,1,0,0,0,1,1,0,0,0,0,0,0,0,-1,63.189998626708984
107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62.5
108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62.880001068115234
109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65.7699966430664
110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65.77999877929688
111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.29000091552734
112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.5
113,0,0,0,0,1,0,0,1,0,0,0,0,0,0,64.19000244140625
114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.4000015258789
115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65.5999984741211
116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.33999633789062
117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.5
118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65.37000274658203
119,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,65.72000122070312
120,0,0,0,0,1,0,0,0,1,0,0,0,0,0,67.44000244140625
121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67.12999725341797
122,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,67.5999984741211
123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67.29000091552734
124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68.05999755859375
125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.44999694824219
